rule_id,from_ziffer,to_ziffer,direction,legal_basis,quote,verified,verified_at,source,parser_verdict,parser_reason,parser_provision
excl_auto_28_11,28,11,one_way,GOÄ Anmerkung zu Nummer 28,"Neben der Leistung nach Nummer 28 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7, 8, 11, 3500, 3511, 3650 und/oder 3652 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 28 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7, 8, 11, 3500, 3511, 3650 und/oder 3652 nicht berechnungsfähig."
excl_auto_28_3500,28,3500,one_way,GOÄ Anmerkung zu Nummer 28,"Neben der Leistung nach Nummer 28 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7, 8, 11, 3500, 3511, 3650 und/oder 3652 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 28 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7, 8, 11, 3500, 3511, 3650 und/oder 3652 nicht berechnungsfähig."
excl_auto_28_3511,28,3511,one_way,GOÄ Anmerkung zu Nummer 28,"Neben der Leistung nach Nummer 28 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7, 8, 11, 3500, 3511, 3650 und/oder 3652 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 28 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7, 8, 11, 3500, 3511, 3650 und/oder 3652 nicht berechnungsfähig."
excl_auto_28_3650,28,3650,one_way,GOÄ Anmerkung zu Nummer 28,"Neben der Leistung nach Nummer 28 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7, 8, 11, 3500, 3511, 3650 und/oder 3652 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 28 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7, 8, 11, 3500, 3511, 3650 und/oder 3652 nicht berechnungsfähig."
excl_auto_28_3652,28,3652,one_way,GOÄ Anmerkung zu Nummer 28,"Neben der Leistung nach Nummer 28 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7, 8, 11, 3500, 3511, 3650 und/oder 3652 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 28 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7, 8, 11, 3500, 3511, 3650 und/oder 3652 nicht berechnungsfähig."
excl_auto_29_1,29,1,one_way,GOÄ Anmerkung zu Nummer 29,"Neben der Leistung nach Nummer 29 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7 und/oder 8 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 29 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7 und/oder 8 nicht berechnungsfähig."
excl_auto_29_3,29,3,one_way,GOÄ Anmerkung zu Nummer 29,"Neben der Leistung nach Nummer 29 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7 und/oder 8 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 29 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7 und/oder 8 nicht berechnungsfähig."
excl_auto_29_5,29,5,one_way,GOÄ Anmerkung zu Nummer 29,"Neben der Leistung nach Nummer 29 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7 und/oder 8 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 29 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7 und/oder 8 nicht berechnungsfähig."
excl_auto_29_6,29,6,one_way,GOÄ Anmerkung zu Nummer 29,"Neben der Leistung nach Nummer 29 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7 und/oder 8 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 29 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7 und/oder 8 nicht berechnungsfähig."
excl_auto_29_7,29,7,one_way,GOÄ Anmerkung zu Nummer 29,"Neben der Leistung nach Nummer 29 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7 und/oder 8 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 29 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7 und/oder 8 nicht berechnungsfähig."
excl_auto_29_8,29,8,one_way,GOÄ Anmerkung zu Nummer 29,"Neben der Leistung nach Nummer 29 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7 und/oder 8 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 29 sind die Leistungen nach den Nummern 1, 3, 5, 6, 7 und/oder 8 nicht berechnungsfähig."
excl_auto_30_1,30,1,one_way,GOÄ Anmerkung zu Nummer 30,"Neben der Leistung nach Nummer 30 sind die Leistungen nach den Nummern 1, 3 und/oder 34 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 30 sind die Leistungen nach den Nummern 1, 3 und/oder 34 nicht berechnungsfähig."
excl_auto_30_3,30,3,one_way,GOÄ Anmerkung zu Nummer 30,"Neben der Leistung nach Nummer 30 sind die Leistungen nach den Nummern 1, 3 und/oder 34 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 30 sind die Leistungen nach den Nummern 1, 3 und/oder 34 nicht berechnungsfähig."
excl_auto_30_34,30,34,mutual,GOÄ Anmerkung zu Nummer 30,"Neben der Leistung nach Nummer 30 sind die Leistungen nach den Nummern 1, 3 und/oder 34 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 30 sind die Leistungen nach den Nummern 1, 3 und/oder 34 nicht berechnungsfähig."
excl_auto_31_1,31,1,one_way,GOÄ Anmerkung zu Nummer 31,"Neben der Leistung nach Nummer 31 sind die Leistungen nach den Nummern 1, 3, 4, 30 und/oder 34 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 31 sind die Leistungen nach den Nummern 1, 3, 4, 30 und/oder 34 nicht berechnungsfähig."
excl_auto_31_3,31,3,one_way,GOÄ Anmerkung zu Nummer 31,"Neben der Leistung nach Nummer 31 sind die Leistungen nach den Nummern 1, 3, 4, 30 und/oder 34 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 31 sind die Leistungen nach den Nummern 1, 3, 4, 30 und/oder 34 nicht berechnungsfähig."
excl_auto_31_4,31,4,one_way,GOÄ Anmerkung zu Nummer 31,"Neben der Leistung nach Nummer 31 sind die Leistungen nach den Nummern 1, 3, 4, 30 und/oder 34 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 31 sind die Leistungen nach den Nummern 1, 3, 4, 30 und/oder 34 nicht berechnungsfähig."
excl_auto_31_30,31,30,one_way,GOÄ Anmerkung zu Nummer 31,"Neben der Leistung nach Nummer 31 sind die Leistungen nach den Nummern 1, 3, 4, 30 und/oder 34 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 31 sind die Leistungen nach den Nummern 1, 3, 4, 30 und/oder 34 nicht berechnungsfähig."
excl_auto_31_34,31,34,one_way,GOÄ Anmerkung zu Nummer 31,"Neben der Leistung nach Nummer 31 sind die Leistungen nach den Nummern 1, 3, 4, 30 und/oder 34 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 31 sind die Leistungen nach den Nummern 1, 3, 4, 30 und/oder 34 nicht berechnungsfähig."
excl_auto_33_1,33,1,one_way,GOÄ Anmerkung zu Nummer 33,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig."
excl_auto_33_3,33,3,one_way,GOÄ Anmerkung zu Nummer 33,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig."
excl_auto_33_15,33,15,one_way,GOÄ Anmerkung zu Nummer 33,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig."
excl_auto_33_20,33,20,one_way,GOÄ Anmerkung zu Nummer 33,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig."
excl_auto_33_847,33,847,one_way,GOÄ Anmerkung zu Nummer 33,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig."
excl_auto_33_862,33,862,one_way,GOÄ Anmerkung zu Nummer 33,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig."
excl_auto_33_864,33,864,one_way,GOÄ Anmerkung zu Nummer 33,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig."
excl_auto_33_871,33,871,one_way,GOÄ Anmerkung zu Nummer 33,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig."
excl_auto_33_887,33,887,one_way,GOÄ Anmerkung zu Nummer 33,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 33 sind die Leistungen nach den Nummern 1, 3, 15, 20, 847, 862, 864, 871 und/oder 887 nicht berechnungsfähig."
excl_auto_34_1,34,1,one_way,GOÄ Anmerkung zu Nummer 34,"Neben der Leistung nach Nummer 34 sind die Leistungen nach den Nummern 1, 3, 4, 15 und/oder 30 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 34 sind die Leistungen nach den Nummern 1, 3, 4, 15 und/oder 30 nicht berechnungsfähig."
excl_auto_34_3,34,3,one_way,GOÄ Anmerkung zu Nummer 34,"Neben der Leistung nach Nummer 34 sind die Leistungen nach den Nummern 1, 3, 4, 15 und/oder 30 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 34 sind die Leistungen nach den Nummern 1, 3, 4, 15 und/oder 30 nicht berechnungsfähig."
excl_auto_34_15,34,15,one_way,GOÄ Anmerkung zu Nummer 34,"Neben der Leistung nach Nummer 34 sind die Leistungen nach den Nummern 1, 3, 4, 15 und/oder 30 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 34 sind die Leistungen nach den Nummern 1, 3, 4, 15 und/oder 30 nicht berechnungsfähig."
excl_auto_34_30,34,30,mutual,GOÄ Anmerkung zu Nummer 34,"Neben der Leistung nach Nummer 34 sind die Leistungen nach den Nummern 1, 3, 4, 15 und/oder 30 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 34 sind die Leistungen nach den Nummern 1, 3, 4, 15 und/oder 30 nicht berechnungsfähig."
excl_auto_1_48,1,48,one_way,GOÄ Anmerkung zu Nummer 48,"Die Leistung nach Nummer 48 ist neben den Leistungen nach den Nummern 1, 50, 51 und/oder 52 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistung nach Nummer 48 ist neben den Leistungen nach den Nummern 1, 50, 51 und/oder 52 nicht berechnungsfähig."
excl_auto_50_48,50,48,one_way,GOÄ Anmerkung zu Nummer 48,"Die Leistung nach Nummer 48 ist neben den Leistungen nach den Nummern 1, 50, 51 und/oder 52 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistung nach Nummer 48 ist neben den Leistungen nach den Nummern 1, 50, 51 und/oder 52 nicht berechnungsfähig."
excl_auto_51_48,51,48,one_way,GOÄ Anmerkung zu Nummer 48,"Die Leistung nach Nummer 48 ist neben den Leistungen nach den Nummern 1, 50, 51 und/oder 52 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistung nach Nummer 48 ist neben den Leistungen nach den Nummern 1, 50, 51 und/oder 52 nicht berechnungsfähig."
excl_auto_52_48,52,48,one_way,GOÄ Anmerkung zu Nummer 48,"Die Leistung nach Nummer 48 ist neben den Leistungen nach den Nummern 1, 50, 51 und/oder 52 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistung nach Nummer 48 ist neben den Leistungen nach den Nummern 1, 50, 51 und/oder 52 nicht berechnungsfähig."
excl_auto_45_50,45,50,one_way,GOÄ Anmerkung zu Nummer 50,Die Leistung nach Nummer 50 darf anstelle oder neben einer Leistung nach Nummer 45 oder 46 nicht berechnet werden.,true,2026-08-29,deterministic_parser:auto_extracted:darf_neben,CONFIRMED,form_D,Die Leistung nach Nummer 50 darf anstelle oder neben einer Leistung nach Nummer 45 oder 46 nicht berechnet werden.
excl_auto_46_50,46,50,one_way,GOÄ Anmerkung zu Nummer 50,Die Leistung nach Nummer 50 darf anstelle oder neben einer Leistung nach Nummer 45 oder 46 nicht berechnet werden.,true,2026-08-29,deterministic_parser:auto_extracted:darf_neben,CONFIRMED,form_D,Die Leistung nach Nummer 50 darf anstelle oder neben einer Leistung nach Nummer 45 oder 46 nicht berechnet werden.
excl_auto_50_1,50,1,one_way,GOÄ Anmerkung zu Nummer 50,"Neben der Leistung nach Nummer 50 sind die Leistungen nach den Nummern 1, 5, 48 und/oder 52 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 50 sind die Leistungen nach den Nummern 1, 5, 48 und/oder 52 nicht berechnungsfähig."
excl_auto_50_5,50,5,one_way,GOÄ Anmerkung zu Nummer 50,"Neben der Leistung nach Nummer 50 sind die Leistungen nach den Nummern 1, 5, 48 und/oder 52 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 50 sind die Leistungen nach den Nummern 1, 5, 48 und/oder 52 nicht berechnungsfähig."
excl_auto_50_52,50,52,one_way,GOÄ Anmerkung zu Nummer 50,"Neben der Leistung nach Nummer 50 sind die Leistungen nach den Nummern 1, 5, 48 und/oder 52 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 50 sind die Leistungen nach den Nummern 1, 5, 48 und/oder 52 nicht berechnungsfähig."
excl_auto_45_51,45,51,one_way,GOÄ Anmerkung zu Nummer 51,Die Leistung nach Nummer 51 darf anstelle oder neben einer Leistung nach Nummer 45 oder 46 nicht berechnet werden.,true,2026-08-29,deterministic_parser:auto_extracted:darf_neben,CONFIRMED,form_D,Die Leistung nach Nummer 51 darf anstelle oder neben einer Leistung nach Nummer 45 oder 46 nicht berechnet werden.
excl_auto_46_51,46,51,one_way,GOÄ Anmerkung zu Nummer 51,Die Leistung nach Nummer 51 darf anstelle oder neben einer Leistung nach Nummer 45 oder 46 nicht berechnet werden.,true,2026-08-29,deterministic_parser:auto_extracted:darf_neben,CONFIRMED,form_D,Die Leistung nach Nummer 51 darf anstelle oder neben einer Leistung nach Nummer 45 oder 46 nicht berechnet werden.
excl_auto_51_1,51,1,one_way,GOÄ Anmerkung zu Nummer 51,"Neben der Leistung nach Nummer 51 sind die Leistungen nach den Nummern 1, 5, 48 und/oder 52 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 51 sind die Leistungen nach den Nummern 1, 5, 48 und/oder 52 nicht berechnungsfähig."
excl_auto_51_5,51,5,one_way,GOÄ Anmerkung zu Nummer 51,"Neben der Leistung nach Nummer 51 sind die Leistungen nach den Nummern 1, 5, 48 und/oder 52 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 51 sind die Leistungen nach den Nummern 1, 5, 48 und/oder 52 nicht berechnungsfähig."
excl_auto_51_52,51,52,one_way,GOÄ Anmerkung zu Nummer 51,"Neben der Leistung nach Nummer 51 sind die Leistungen nach den Nummern 1, 5, 48 und/oder 52 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 51 sind die Leistungen nach den Nummern 1, 5, 48 und/oder 52 nicht berechnungsfähig."
excl_auto_55_56,55,56,one_way,GOÄ Anmerkung zu Nummer 55,"Neben der Leistung nach Nummer 55 sind die Leistungen nach den Nummern 56, 60 und/oder 833 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 55 sind die Leistungen nach den Nummern 56, 60 und/oder 833 nicht berechnungsfähig."
excl_auto_55_60,55,60,one_way,GOÄ Anmerkung zu Nummer 55,"Neben der Leistung nach Nummer 55 sind die Leistungen nach den Nummern 56, 60 und/oder 833 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 55 sind die Leistungen nach den Nummern 56, 60 und/oder 833 nicht berechnungsfähig."
excl_auto_55_833,55,833,one_way,GOÄ Anmerkung zu Nummer 55,"Neben der Leistung nach Nummer 55 sind die Leistungen nach den Nummern 56, 60 und/oder 833 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,"Neben der Leistung nach Nummer 55 sind die Leistungen nach den Nummern 56, 60 und/oder 833 nicht berechnungsfähig."
excl_auto_269a_269,269a,269,one_way,GOÄ Anmerkung zu Nummer 269a,Neben der Leistung nach Nummer 269a ist die Leistung nach Nummer 269 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:neben_sind,CONFIRMED,form_B,Neben der Leistung nach Nummer 269a ist die Leistung nach Nummer 269 nicht berechnungsfähig.
excl_auto_274_271,274,271,one_way,GOÄ Anmerkung zu Nummer 274,"Neben der Leistung nach Nummer 274 sind die Leistungen nach den Nummern 271 bis 273, 275 und/oder 276 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind:range[271-273(3)],CONFIRMED,form_B,"Neben der Leistung nach Nummer 274 sind die Leistungen nach den Nummern 271 bis 273, 275 und/oder 276 nicht berechnungsfähig."
excl_auto_274_272,274,272,one_way,GOÄ Anmerkung zu Nummer 274,"Neben der Leistung nach Nummer 274 sind die Leistungen nach den Nummern 271 bis 273, 275 und/oder 276 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:neben_sind:range[271-273(3)],CONFIRMED,form_B,"Neben der Leistung nach Nummer 274 sind die Leistungen nach den Nummern 271 bis 273, 275 und/oder 276 nicht berechnungsfähig."
